Product ID,SKU,Product Name,Price,Discount,No. of Sales,No. of Reviews,Seller Location,Product Link
252797477,252797477_BD-1198204281,"Multicolor Cotton Short Sleeve  T-Shirt for Men",135.0,44.0,0,0,Dhaka,//www.daraz.com.bd/products/-i252797477.html
126369851,126369851_BD-1046461546,"Ladies Short Sleeve Cotton T-Shirt - T Shirt For Women",157.0,21.0,805,0,Dhaka,//www.daraz.com.bd/products/ladies-short-sleeve-cotton-t-shirt-t-shirt-for-women-i126369851.html
346149975,346149975_BD-1693732897,"Daraz New Desing Soft & Comfortable T-shirt For Men",108.0,51.0,35,0,Dhaka,//www.daraz.com.bd/products/-i346149975.html
313519738,313519738_BD-1405634520,"New Design Fashion DropShoulder Half Sleeve T-Shirt For Men",199.0,70.0,483,0,Dhaka,//www.daraz.com.bd/products/-i313519738.html
241463448,241463448_BD-1184872527,"T-shirt and pant combo For Men - T Shirt",227.0,54.0,116,0,Dhaka,//www.daraz.com.bd/products/t-shirt-and-pant-combo-for-men-t-shirt-i241463448.html
183601336,183601336_BD-1128006608,"Full Sleeve T-Shirts For Men - T Shirt For Man",150.0,50.0,450,0,Dhaka,//www.daraz.com.bd/products/full-sleeve-t-shirts-for-men-t-shirt-for-man-i183601336.html
132924683,132924683_BD-1054234389,"Cotton Full Sleeve Round Neck Casual T-Shirt for Men - Comfortable and Stylish Wear - Trendy Men's T Shirt Fashion",177.0,65.0,468,0,Dhaka,//www.daraz.com.bd/products/cotton-full-sleeve-round-neck-casual-t-shirt-for-men-comfortable-and-stylish-wear-trendy-mens-t-shirt-fashion-i132924683.html
105050225,105050225_BD-1019884428,"Yellow Cotton Short Sleeve T-Shirt for Men - T Shirt - T Shirt For Man - T Sirt",450.0,0.0,117,0,Dhaka,//www.daraz.com.bd/products/yellow-cotton-short-sleeve-t-shirt-for-men-t-shirt-t-shirt-for-man-t-sirt-i105050225.html
341042046,341042046_BD-1671057750,"New T shirt -Febric soft and comfortable to wear - T Shirt For Man",69.0,54.0,5,0,Dhaka,//www.daraz.com.bd/products/-i341042046.html
320304287,320304287_BD-1479913514,"Summer New Fashionable T-Shirt For Men [ LEMON & WHITE ]",210.0,61.0,132,0,Dhaka,//www.daraz.com.bd/products/-i320304287.html
273748909,273748909_BD-1248643966,"dark glowing radium Cotton t shirt for man day night - T Shirt For Man - T Shirt",349.0,0.0,19,0,Dhaka,//www.daraz.com.bd/products/dark-glowing-radium-cotton-t-shirt-for-man-day-night-t-shirt-for-man-t-shirt-i273748909.html
269557916,269557916_BD-1241255895,"Fashion 2022 New High Quality half Sleeve t-shirt for men",139.0,44.0,0,0,Rangpur,//www.daraz.com.bd/products/2022-i269557916.html
220970486,220970486_BD-1168001714,"Exclusive Jersy half Sleeve T Shirt For Men - T Shirt",96.0,36.0,80,0,Dhaka,//www.daraz.com.bd/products/-i220970486.html
205212226,205212226_BD-1153521960,"I LOVE daraz T-Shirt - T Shirt For Man",121.0,53.0,43,0,Dhaka,//www.daraz.com.bd/products/i-love-daraz-t-shirt-t-shirt-for-man-i205212226.html
169604657,169604657_BD-1104348850,"Cotton Fashionable T shirt for men",157.0,55.0,29,0,Dhaka,//www.daraz.com.bd/products/-i169604657.html
359034193,359034193_BD-1771916280,"T-Shirt For Men - A Round Neck Casual Wear Reflecting Your Thankfulness and Style",109.0,45.0,0,0,Dhaka,//www.daraz.com.bd/products/-i359034193.html
324429477,324429477_BD-1552749849,"Long T-Shirt for Women, Summer Women's Shirt Loose Long T-Shirt Short-Sleeved Women Casual T-Shirt",182.0,64.0,338,0,Dhaka,//www.daraz.com.bd/products/-i324429477.html
409773190,409773190_BD-2025358708,"vodro hobo Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",92.0,49.0,33,0,Dhaka,//www.daraz.com.bd/products/-i409773190.html
347694149,347694149_BD-1701287229,"Black Summer Combo T-Shirt & Pant for Boy",280.0,49.0,0,0,Dhaka,//www.daraz.com.bd/products/-i347694149.html
356639663,356639663_BD-1757406398,"MEN'S COTTON T-SHIRT A Ether Chaya Print on chest",342.0,31.0,6,0,Dhaka,//www.daraz.com.bd/products/-i356639663.html
314046306,314046306_BD-1409633841,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",222.0,44.0,0,0,Dhaka,//www.daraz.com.bd/products/-i314046306.html
232798104,232798104_BD-1175553726,"printed jersey T shirt for Man",95.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i232798104.html
346209947,346209947_BD-1694244930,"Navy Blue T-Shirt And 2 Quarter Pant For Men",277.0,31.0,16,0,Dhaka,//www.daraz.com.bd/products/2-i346209947.html
312951776,312951776_BD-1403561578,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",250.0,50.0,0,0,Dhaka,//www.daraz.com.bd/products/-i312951776.html
166722672,166722672_BD-1100348941,"White Fashion Tops Ladies Short Sleeve Casual Girl'S Print Cotton New T-Shirt For Women - T Shirt",146.0,71.0,57,0,Dhaka,//www.daraz.com.bd/products/white-fashion-tops-ladies-short-sleeve-casual-girls-print-cotton-new-t-shirt-for-women-t-shirt-i166722672.html
327625818,327625818_BD-1598645405,"Black Solid Half-Sleeve Men's T-Shirt",150.0,59.0,5,0,Dhaka,//www.daraz.com.bd/products/-i327625818.html
251959823,251959823_BD-1197394690,"Youtube Black Cotton Short Sleeves T-Shirt For Men(You Tube Logo) - T Shirt For Man - Ã€Â¦â€”Ã€Â§â€¡Ã€Â¦Å½Ã Â§ÂÃ€Â¦Å’Ã Â¦Â¿ Ã€Â¦â€ºÃ€Â§â€¡Ã€Â¦Â²Ã€Â§â€¡Ã€Â¦Â¦Ã€Â§â€¡Ã€Â¦Â° - T Shirt",115.0,48.0,5,0,Dhaka,//www.daraz.com.bd/products/youtube-black-cotton-short-sleeves-t-shirt-for-menyou-tube-logo-t-shirt-for-man-aaaaaa-aaaaaaa-t-shirt-i251959823.html
275688927,275688927_BD-1253837641,"Rock to Shironamhin Beats in Best Quality Shironamhin T-Shirt for Men - Round Neck Casual Wear for Music Enthusiasts and Concert Vibes",79.0,61.0,81,0,Dhaka,//www.daraz.com.bd/products/rock-to-shironamhin-beats-in-best-quality-shironamhin-t-shirt-for-men-round-neck-casual-wear-for-music-enthusiasts-and-concert-vibes-i275688927.html
340787833,340787833_BD-1670775256,"Black Combo T-Shirt & trouser Pant For Man",430.0,28.0,5,0,Dhaka,//www.daraz.com.bd/products/-i340787833.html
344468111,344468111_BD-1682007237,"Black Full Sleeve T Shirt For Men",160.0,36.0,0,0,Dhaka,//www.daraz.com.bd/products/-i344468111.html
324586007,324586007_BD-1553386912,"Black Poly-Cotton Full  Sleeve T Shirt For Men",240.0,54.0,12,0,Dhaka,//www.daraz.com.bd/products/-i324586007.html
324575931,324575931_BD-1553382996,"Blue Poly-Cotton Full  Sleeve T Shirt For Men",240.0,54.0,0,0,Dhaka,//www.daraz.com.bd/products/-i324575931.html
296062532,296062532_BD-1450716135,"Drop Shoulder  Half  Sleeve T-Shirt For Men - T Shirt For Man",450.0,0.0,69,0,Dhaka,//www.daraz.com.bd/products/drop-shoulder-half-sleeve-t-shirt-for-men-t-shirt-for-man-i296062532.html
289023050,289023050_BD-1291027864,"Highly Durable - Blue Cotton Long Sleeve T Shirt For Men - T Shirt For Man - T Sirt - Sustainable Choice - Well Inspired & Crafted",148.0,58.0,6,0,Dhaka,//www.daraz.com.bd/products/highly-durable-blue-cotton-long-sleeve-t-shirt-for-men-t-shirt-for-man-t-sirt-sustainable-choice-well-inspired-crafted-i289023050.html
230236259,230236259_BD-1173647784,"Cotton T-Shirt For Men",185.0,72.0,15,0,Khulna,//www.daraz.com.bd/products/-i230236259.html
245903251,245903251_BD-1190218138,"Fashion 2022 New High Quality half Sleeve t-shirt for men - T Shirt",149.0,40.0,82,0,Rangpur,//www.daraz.com.bd/products/fashion-2022-new-high-quality-half-sleeve-t-shirt-for-men-t-shirt-i245903251.html
349163050,349163050_BD-1715339694,"Black T-Shirt And 2 Quarter Pant For Men",320.0,20.0,23,0,Dhaka,//www.daraz.com.bd/products/2-i349163050.html
338707408,338707408_BD-1657039759,"Indispensable -Quality And Durablity -Half Sleeve Chinese Microfibre Tshirts for Men- Innovative Qualityful - Easy To care and Longive",85.0,57.0,18,0,Dhaka,//www.daraz.com.bd/products/indispensable-quality-and-durablity-half-sleeve-chinese-microfibre-tshirts-for-men-innovative-qualityful-easy-to-care-and-longive-i338707408.html
300265163,300265163_BD-1334041651,"fashion tops ladies short sleeve casual girl's print new t-shirt",199.0,56.0,0,0,Dhaka,//www.daraz.com.bd/products/-i300265163.html
197591063,197591063_BD-1144195362,"WHITE Casual Short Sleeves T-Shirt For Men",150.0,76.0,188,0,Dhaka,//www.daraz.com.bd/products/-i197591063.html
123821843,123821843_BD-1044069235,"Poly Cotton Full Sleeve T-Shirt  for Men - T Shirt For Man",150.0,57.0,747,0,Dhaka,//www.daraz.com.bd/products/poly-cotton-full-sleeve-t-shirt-for-men-t-shirt-for-man-i123821843.html
339802072,339802072_BD-1663987916,"Half Sleeve Short  Love T-shirt For Men By Shahid Mart",99.0,61.0,7,0,Dhaka,//www.daraz.com.bd/products/-i339802072.html
337133763,337133763_BD-1643720440,"Mens Cotton avash  T-shirt one",358.0,24.0,45,0,Dhaka,//www.daraz.com.bd/products/-i337133763.html
314663954,314663954_BD-1505149190,"Lacoste Design T shirt For Men",350.0,0.0,56,0,Dhaka,//www.daraz.com.bd/products/lacoste-i314663954.html
294623779,294623779_BD-1303916284,"National Men's Casual T-shirt - Half Sleeve Round Neck T Shirt For Men - Comfortable to Wear in Summer Season",159.0,47.0,20,0,Dhaka,//www.daraz.com.bd/products/national-mens-casual-t-shirt-half-sleeve-round-neck-t-shirt-for-men-comfortable-to-wear-in-summer-season-i294623779.html
266574038,266574038_BD-1238248219,"Jersey Fabrics Blank Half Hata T-Shirt - Genji",300.0,0.0,180,0,Dhaka,//www.daraz.com.bd/products/-i266574038.html
233841872,233841872_BD-1176641090,"Best Quality Cotton Half Sleeve T-Shirt For Smart Women- - T Shirt For Women - T Shirt",179.0,64.0,26,0,Dhaka,//www.daraz.com.bd/products/best-quality-cotton-half-sleeve-t-shirt-for-smart-women-t-shirt-for-women-t-shirt-i233841872.html
201920170,201920170_BD-1149443781,"Smart Full Sleeve Round Neck T-Shirt for Men - Comfortable and Stylish Wear - Trendy Men's T Shirt Fashion",190.0,66.0,126,0,Dhaka,//www.daraz.com.bd/products/smart-full-sleeve-round-neck-t-shirt-for-men-comfortable-and-stylish-wear-trendy-mens-t-shirt-fashion-i201920170.html
342893174,342893174_BD-1672877482,"Stylist T-Shirt For Summer - Tshirt For Men",115.0,43.0,36,0,Dhaka,//www.daraz.com.bd/products/-i342893174.html
191301413,191301413_BD-1138385929,"Men'S Full Sleeve T-Shirt - Genji - T Shirt",262.0,53.0,49,0,Dhaka,//www.daraz.com.bd/products/mens-full-sleeve-t-shirt-genji-t-shirt-i191301413.html
188661206,188661206_BD-1136180663,"Trendy Men Cotton Round Full Sleeve T-Shirt",189.0,37.0,12600,0,Dhaka,//www.daraz.com.bd/products/trendy-men-cotton-round-full-sleeve-t-shirt-i188661206.html
124294292,124294292_BD-1044567906,"Menz Printed Tshirt for Men",115.0,59.0,27,0,Dhaka,//www.daraz.com.bd/products/-i124294292.html
106166190,106166190_BD-1021100748,"Combo Pack Of 2  T-Shirt For Men - T Shirt",344.0,54.0,81,0,Dhaka,//www.daraz.com.bd/products/2-i106166190.html
337931720,337931720_BD-1649951708,"Exclusive High Quality T-shirt & 2 Quarter Pants For Man",272.0,22.0,50,0,Dhaka,//www.daraz.com.bd/products/2-i337931720.html
337921235,337921235_BD-1649913424,"Exclusive High Quality T-shirt & 2 Quarter Pants For Man",285.0,19.0,11,0,Dhaka,//www.daraz.com.bd/products/2-i337921235.html
325531391,325531391_BD-1561435048,"BLACK COLOR LONG SLEEVE FASHANABLE EXCLUSIVE MENS T-SHIRT",170.0,51.0,63,0,Dhaka,//www.daraz.com.bd/products/-i325531391.html
324913147,324913147_BD-1556142092,"Fashionable Full Sleeve Cotton Casual T-Shirt For Men - Soft & Comfortable - Perfect for All Season",346.0,31.0,36,0,Dhaka,//www.daraz.com.bd/products/fashionable-full-sleeve-cotton-casual-t-shirt-for-men-soft-comfortable-perfect-for-all-season-i324913147.html
328375408,328375408_BD-1602468305,"Combo T-Shirt & Short Pant - T Shirt For Man",360.0,40.0,0,0,Dhaka,//www.daraz.com.bd/products/-i328375408.html
177234981,177234981_BD-1117168090,"Sky Blue Fashion Tops Ladies Short Sleeve Casual Girl's Print Cotton new T-Shirt For women - T Shirt For Women",157.0,61.0,206,0,Dhaka,//www.daraz.com.bd/products/sky-blue-fashion-tops-ladies-short-sleeve-casual-girls-print-cotton-new-t-shirt-for-women-t-shirt-for-women-i177234981.html
163122094,163122094_BD-1095510452,"Badminton white Half sleeve T-Shirt - T Shirt For Man - T Shirt For Man",122.0,65.0,141,0,Dhaka,//www.daraz.com.bd/products/badminton-white-half-sleeve-t-shirt-t-shirt-for-man-t-shirt-for-man-i163122094.html
284195618,284195618_BD-1278423197,"Artcell Printed Men's Half - Sleeve & Round Neck T-Shirt - Custom Fit for Summer",87.0,57.0,617,0,Dhaka,//www.daraz.com.bd/products/artcell-printed-mens-half-sleeve-round-neck-t-shirt-custom-fit-for-summer-i284195618.html
328271919,328271919_BD-1601923860,"LONG SLEEVE COTTIN WHITE COLOR MENS T-SHIRT",120.0,70.0,0,0,Dhaka,//www.daraz.com.bd/products/-i328271919.html
335506556,335506556_BD-1631437275,"Gift combo premium quality full t-shirt set for men",899.0,40.0,0,0,Dhaka,//www.daraz.com.bd/products/-i335506556.html
274358289,274358289_BD-1300813710,"BLACK & WHITE COLOR Full Sleeve Round Neck CASUAL T-SHIRT FOR MEN - Comfortable and Stylish Wear",141.0,53.0,7,0,Dhaka,//www.daraz.com.bd/products/-i274358289.html
314045308,314045308_BD-1409638200,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",225.0,44.0,5,0,Dhaka,//www.daraz.com.bd/products/-i314045308.html
319337574,319337574_BD-1465316702,"Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",240.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i319337574.html
313401511,313401511_BD-1405212708,"Premium Stylish T-Shirt - Comfortable and Soft Fabrics for Men - Half Sleeve & Round Collar",153.0,80.0,60,0,Dhaka,//www.daraz.com.bd/products/premium-stylish-t-shirt-comfortable-and-soft-fabrics-for-men-half-sleeve-round-collar-i313401511.html
318544153,318544153_BD-1453187903,"Pera nai Chill// Printed Casual T-Shirt//Tshirt For Men",99.0,50.0,18,0,Dhaka,//www.daraz.com.bd/products/pera-nai-chill-printed-casual-t-shirttshirt-for-men-i318544153.html
326567409,326567409_BD-1575911439,"Best Quality Casual T-shirt's for men",79.0,74.0,16,0,Dhaka,//www.daraz.com.bd/products/-i326567409.html
325464396,325464396_BD-1561198375,"New Styile Full Sleeve t-shirt for Men",320.0,20.0,29,0,Dhaka,//www.daraz.com.bd/products/-i325464396.html
310774046,310774046_BD-1393713132,"L Death Note Exclusive Anime Black Cotton T-shirt For Men",270.0,16.0,7,0,Khulna,//www.daraz.com.bd/products/l-i310774046.html
124767225,124767225_BD-1044984859,"Mens Crew neck t-shirt - T Shirt For Man",180.0,67.0,10,0,Dhaka,//www.daraz.com.bd/products/mens-crew-neck-t-shirt-t-shirt-for-man-i124767225.html
164226753,164226753_BD-1096908110,"Printed Cotton Full Sleeve T-Shirt for Men - Round Neck and Effortlessly Stylish - For All Season",250.0,0.0,33,0,Dhaka,//www.daraz.com.bd/products/printed-cotton-full-sleeve-t-shirt-for-men-round-neck-and-effortlessly-stylish-for-all-season-i164226753.html
226462403,226462403_BD-1170994039,"smart quality full sleeve tshirt for men-",195.0,51.0,15,0,Dhaka,//www.daraz.com.bd/products/-i226462403.html
223169983,223169983_BD-1169310717,"Aiways smile Short Sleeve T-shirt For Man",96.0,36.0,1400,0,Dhaka,//www.daraz.com.bd/products/aiways-i223169983.html
297939034,297939034_BD-1321874733,"Texpark King T Shirt For Men (Ts-202)",249.0,38.0,22,0,Dhaka,//www.daraz.com.bd/products/texpark-king-t-shirt-for-men-ts-202-i297939034.html
133266863,133266863_BD-1054890535,"Men'S Regular Solid Color Cotton T-Shirt For Summer - T Shirt For Man",250.0,17.0,47,0,Dhaka,//www.daraz.com.bd/products/mens-regular-solid-color-cotton-t-shirt-for-summer-t-shirt-for-man-i133266863.html
344003257,344003257_BD-1678235791,"White Combo T-Shirts & Pants for Men - Stylish Matching Sets - Easy to Use And Maintain - Comfortable and Fashionable T-Shirts and Pants",285.0,29.0,10,0,Dhaka,//www.daraz.com.bd/products/-i344003257.html
325324266,325324266_BD-1560674421,"Texpark'S Stylish T-Shirt For Men- Time (TS-230)",249.0,38.0,58,0,Dhaka,//www.daraz.com.bd/products/texparks-stylish-t-shirt-for-men-time-ts-230-i325324266.html
324296455,324296455_BD-1552321340,"High Quality  Printed New Stylish  Full Sleeve T-Shirt For Men",220.0,60.0,37,0,Dhaka,//www.daraz.com.bd/products/-i324296455.html
298346925,298346925_BD-1565295424,"SMUG Premium T-shirt and Trouser Combo - Fabric soft and comfortable - Combo set",679.0,48.0,137,0,Dhaka,//www.daraz.com.bd/products/smug-i298346925.html
294894563,294894563_BD-1304444206,"over size  drop shulder T shirt for mans/woman",350.0,46.0,9,0,Dhaka,//www.daraz.com.bd/products/-i294894563.html
278338121,278338121_BD-1260433541,"Chawata Jokhon Rober Kache ISLAMIC Casual Half Sleeve T-Shirt For Men's - T Shirt",125.0,52.0,853,0,Dhaka,//www.daraz.com.bd/products/chawata-jokhon-rober-kache-islamic-casual-half-sleeve-t-shirt-for-mens-t-shirt-i278338121.html
275124012,275124012_BD-1252544153,"Akatsuki Naruto Anime Black Cotton T-shirt For Men - Anime T-shirts For Men",270.0,10.0,85,0,Khulna,//www.daraz.com.bd/products/akatsuki-naruto-anime-black-cotton-t-shirt-for-men-anime-t-shirts-for-men-i275124012.html
271265244,271265244_BD-1243001521,"Happiness // Printed Casual T-Shirt//shirt For Men",99.0,50.0,91,0,Dhaka,//www.daraz.com.bd/products/happiness-printed-casual-t-shirt-tshirt-for-men-i271265244.html
270464736,270464736_BD-1242181058,"Hacker Printed Casual T-Shirt - Make a Statement with Trendy Fashion and Comfortable Casual Style",97.0,51.0,269,0,Dhaka,//www.daraz.com.bd/products/hacker-printed-casual-t-shirt-make-a-statement-with-trendy-fashion-and-comfortable-casual-style-i270464736.html
231700667,231700667_BD-1174821955,"White Color Stylist Printed Cotton Full Sleeve T-Shirt (Set) For Men - Genji - Stay Stylish and Comfortable in this Set",500.0,23.0,270,0,Dhaka,//www.daraz.com.bd/products/white-color-stylist-printed-cotton-full-sleeve-t-shirt-set-for-men-genji-stay-stylish-and-comfortable-in-this-set-i231700667.html
227603411,227603411_BD-1171687286,"Black And White Cotton Half Sleeve T Shirt For Men-Ero Blue",169.0,62.0,114,0,Dhaka,//www.daraz.com.bd/products/black-and-white-cotton-half-sleeve-t-shirt-for-men-ero-blue-i227603411.html
216825773,216825773_BD-1165013620,"Full Hata t-shirts men's spring autumn long sleeve fashion Water Color design slim casual men's Tshirts t breathable mens t shirts - T Shirt",225.0,0.0,357,0,Dhaka,//www.daraz.com.bd/products/full-hata-t-shirts-mens-spring-autumn-long-sleeve-fashion-water-color-design-slim-casual-mens-tshirts-t-breathable-mens-t-shirts-t-shirt-i216825773.html
149680671,149680671_BD-1076048145,"Black & Ass Cotton Full Sleeve Casual T-shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",175.0,65.0,67,0,Dhaka,//www.daraz.com.bd/products/black-ass-cotton-full-sleeve-casual-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i149680671.html
148820728,148820728_BD-1148919594,"Exclusive T-Shirt For Men - Fabric Soft and Comfortable - Round Neck Casual Wear for Sporty Fashion",244.0,62.0,12900,0,Dhaka,//www.daraz.com.bd/products/-i148820728.html
344130535,344130535_BD-1678533761,"Best Quality Casual T-shirt's for men",96.0,48.0,6,0,Dhaka,//www.daraz.com.bd/products/-i344130535.html
335554805,335554805_BD-1632092370,"Whimsical Understated -Craftsmanship and Trendy -Stream Rap T Shirt For Man Ii Printed Casual T Shirt- Progressively Better",95.0,52.0,238,0,Dhaka,//www.daraz.com.bd/products/whimsical-understated-craftsmanship-and-trendy-stream-rap-t-shirt-for-man-ii-printed-casual-t-shirt-progressively-better-i335554805.html
331219038,331219038_BD-1614069071,"New Desing Soft & Comfortable T Shirt  Rose Pattern Print Men's Comfy T-shirt, Graphic Tee Men's Summer Outdoor Clothes, Men's Clothing, Tops For Men",97.0,61.0,0,0,Dhaka,//www.daraz.com.bd/products/-i331219038.html
310765927,310765927_BD-1393719893,"Chainsaw Man Exclusive Anime Black Cotton T-shirt For Men",267.0,17.0,13,0,Khulna,//www.daraz.com.bd/products/-i310765927.html
